,0,1,2,3,4,5,6,7,8,9,10,11
410,906.33203125,14.5479779179,211.643661499,105.559165451,990,872,105.559165451,48.5083240509,179.882827337,228.391151388,3.70828782186,0
411,905.125,12.9304026426,167.1953125,83.0545955785,990,872,83.0545955785,31.5927766077,108.762735816,140.355512423,3.44264567709,0
412,903.34765625,10.6818440066,114.101791382,56.4462437264,931,872,56.4462437264,16.3992083442,65.3656991804,81.7649075246,3.98590577108,0
413,902.64453125,10.1027247917,102.065048218,50.4883623256,931,872,50.4883623256,11.5553836762,56.0304109142,67.5857945904,4.84885768262,0
414,902.515625,9.56677549435,91.5231933594,45.2246433476,921,872,45.2246433476,9.22630140394,43.988316485,53.2146178889,4.76770859298,0
415,902.45703125,9.71860477057,94.4512786865,46.9539996305,921,872,46.9539996305,12.2634613654,40.8224509999,53.0859123653,3.3287870189,0
416,902.33203125,9.48411034304,89.948348999,44.6417696597,921,872,44.6417696597,10.5878388236,33.6403200898,44.2281589134,3.17726031253,0
417,902.67578125,9.54432296982,91.0941009521,45.3195824043,921,872,45.3195824043,10.0816102529,35.0515243903,45.1331346431,3.47677836289,0
418,902.52734375,9.56143960496,91.4211273193,45.5433707811,921,882,45.5433707811,17.3260942974,31.9038114689,49.2299057663,1.84137353296,0
419,902.23828125,10.2038719757,104.119003296,51.8425538576,941,882,51.8425538576,22.6365444299,47.1337777058,69.7703221357,2.08219844914,0
420,902.2734375,9.61583560766,92.4642944336,46.1152442798,941,882,46.1152442798,21.1376967289,43.3552272398,64.4929239687,2.05108568809,0
421,902.0,9.92747135478,98.5546875,49.1351425035,941,872,49.1351425035,22.2121507439,45.5186654245,67.7308161684,2.04926870654,0
422,902.0546875,10.270793386,105.489196777,52.6457929959,941,872,52.6457929959,23.559803265,54.0092496391,77.569052904,2.29243211548,0
423,901.76171875,10.5338859542,110.962753296,55.2975983896,941,872,55.2975983896,29.8203785176,55.0107764467,84.8311549644,1.84473769889,0
424,902.03125,10.7168365639,114.850585938,57.093157245,941,872,57.093157245,28.3142197046,62.9182161813,91.2324358859,2.22214197805,0
425,901.89453125,11.1688308517,124.742782593,61.7434423432,941,862,61.7434423432,29.9107818609,67.5236742281,97.434456089,2.25750281427,0
426,901.90234375,11.1300126688,123.877182007,61.7666065372,941,862,61.7666065372,20.7319825709,68.83125595,89.5632385209,3.32005179508,0
427,901.8984375,10.5314557426,110.911560059,55.3008738164,931,862,55.3008738164,17.0345489702,54.4823936529,71.516942623,3.19834670987,0
428,901.9765625,11.1200584838,123.655700684,61.5719042316,931,862,61.5719042316,19.1096249444,56.3031940216,75.412818966,2.94632648132,0
429,902.17578125,11.0515641292,122.137069702,60.8475723145,931,862,60.8475723145,16.9090273661,62.8777060171,79.7867333833,3.71858798591,0
430,902.37890625,10.8083890476,116.821273804,58.1921156417,931,862,58.1921156417,14.2293392374,62.1003920617,76.3297312991,4.36424988018,0
431,902.40625,10.4402597399,108.999023438,54.3595246077,931,862,54.3595246077,11.4916634541,52.5538681148,64.0455315689,4.57321677796,0
432,901.87109375,10.4018376708,108.198226929,53.892068932,931,862,53.892068932,14.0359174177,47.0241982606,61.0601156783,3.35027607111,0
433,902.04296875,9.82036455212,96.4395599365,48.1015123241,921,872,48.1015123241,14.2588276746,40.5193243033,54.7781519778,2.84170096084,0
434,902.078125,9.95467020972,99.0954589844,49.31628761,921,872,49.31628761,15.8361225178,29.8567205686,45.6928430864,1.88535549249,0
435,902.3671875,9.97290947216,99.4589233398,49.5699518104,921,872,49.5699518104,13.7518273789,28.4305928991,42.1824202779,2.0674047249,0
436,902.26171875,9.68960961783,93.8885345459,46.6114444518,921,872,46.6114444518,13.8319622565,27.3436610494,41.1756233059,1.97684612945,0
437,902.12109375,9.73581622432,94.7861175537,47.0378066564,921,872,47.0378066564,14.8080497079,22.7374061446,37.5454558525,1.5354760818,0
438,901.24609375,11.4577171206,131.279281616,65.2670982364,941,862,65.2670982364,26.0122391796,66.2024214999,92.2146606795,2.54504893035,0
439,901.09375,11.839049199,140.163085938,69.7171450516,941,862,69.7171450516,25.4203182498,73.7708273379,99.1911455877,2.90204184751,0
440,901.0625,11.5320545112,132.98828125,66.1774896828,941,862,66.1774896828,22.6413497446,76.3231087522,98.9644584968,3.37096107843,0
441,900.6484375,11.5917466893,134.368591309,66.8094930336,941,862,66.8094930336,22.4476922407,80.7325954881,103.180287729,3.5964764049,0
442,900.3828125,11.3251801129,128.25970459,64.0773009682,941,862,64.0773009682,22.5663880676,80.7069985373,103.273386605,3.57642518136,0
443,899.9296875,11.0366460554,121.807556152,60.8613013256,941,862,60.8613013256,19.1823917886,84.967911752,104.150303541,4.42947431625,0
444,900.02734375,10.7980048421,116.596908569,58.2265819331,941,862,58.2265819331,19.4971604612,80.7972324198,100.294392881,4.14405126227,0
445,900.3671875,10.8226982929,117.13079834,58.3737100417,941,862,58.3737100417,19.4897600786,84.7574068913,104.24716697,4.34881735586,0
446,900.5,8.88247924287,78.8984375,39.1729219452,921,872,39.1729219452,9.72916053454,32.1587461168,41.8879066514,3.30539782982,0
447,900.5390625,8.60314472278,74.0140991211,36.7020794339,921,882,36.7020794339,7.9921022145,22.9619283038,30.9540305183,2.87307740661,0
448,900.80078125,8.95056733619,80.1126556396,39.7373642124,921,882,39.7373642124,7.58404311168,31.689976232,39.2740193437,4.17850686834,0
449,900.34375,9.07256983646,82.3115234375,40.8584966514,921,872,40.8584966514,12.3873251068,28.2755885659,40.6629136727,2.28262262613,0
450,899.6640625,10.4416364137,109.027770996,54.2168104573,921,862,54.2168104573,20.9259690097,46.2646342991,67.1906033088,2.21087177744,0
451,899.1328125,12.4372619913,154.68548584,77.0225783235,941,852,77.0225783235,35.6099986158,81.9594614769,117.569460093,2.30158564063,0
452,898.25,12.4734092172,155.5859375,77.3346255138,941,852,77.3346255138,28.1719650311,91.5382674261,119.710232457,3.24926810483,0
453,897.42578125,12.4097664796,154.002304077,76.5742394524,941,852,76.5742394524,23.641182786,87.9718184157,111.613001202,3.7211259357,0
454,896.9375,12.4960931395,156.15234375,77.7756192101,941,852,77.7756192101,21.203175951,87.2510455078,108.454221459,4.11499889024,0
455,896.4140625,12.3557472354,152.664489746,76.0172967012,941,852,76.0172967012,22.611279024,88.7836246349,111.394903659,3.92651935083,0
456,895.88671875,12.1542358299,147.725448608,73.4678877598,941,852,73.4678877598,18.1929736368,90.3799023741,108.572876011,4.96784660817,0
457,895.85546875,12.1831165745,148.428329468,73.8587551312,941,852,73.8587551312,17.0617152686,94.2307999834,111.292515252,5.52293825681,0
458,896.1171875,11.2233163365,125.96282959,62.5725027373,941,852,62.5725027373,13.2596641869,81.4072944372,94.6669586241,6.13946878971,0
459,895.9765625,9.20976455636,84.8197631836,42.101645955,921,872,42.101645955,14.6816866478,31.0529604969,45.7346471447,2.11508127383,0
460,896.2265625,9.2986178776,86.4642944336,42.9293602993,921,872,42.9293602993,11.4670115394,30.5003706161,41.9673821555,2.65983604458,0
461,896.1015625,9.2117790116,84.8568725586,42.0506814588,921,872,42.0506814588,9.9945216455,32.771248247,42.7657698925,3.27892113393,0
462,896.17578125,9.21256992929,84.8714447021,42.3516558769,921,872,42.3516558769,10.9526558747,36.0988673338,47.0515232085,3.29590080676,0
463,896.0859375,9.16858370994,84.0629272461,42.0190049667,911,872,42.0190049667,11.9412673219,37.4696724568,49.4109397788,3.1378304703,0
464,896.1640625,9.41556004686,88.6527709961,44.3087201341,921,872,44.3087201341,13.9678507849,35.2375302111,49.205380996,2.52275963952,0
465,896.16796875,9.33863307712,87.210067749,43.5385752185,921,872,43.5385752185,11.4437790855,26.402017571,37.8457966565,2.30710654005,0
466,896.1796875,9.88957278664,97.8036499023,48.8772409005,921,872,48.8772409005,12.9004732427,31.350642742,44.2511159846,2.4301932303,0
467,896.08984375,10.9848854956,120.667709351,59.8773929296,921,852,59.8773929296,17.4869822784,35.3718795763,52.8588618548,2.02275492782,0
468,896.28125,11.0929577182,123.053710938,61.2831532882,921,852,61.2831532882,20.2696169675,36.2549157786,56.5245327461,1.78863349203,0
469,896.12890625,11.3620713089,129.096664429,64.2045387263,921,852,64.2045387263,24.3005950796,35.572358742,59.8729538215,1.46384722783,0
470,896.0546875,11.1948708915,125.325134277,62.0349313595,921,852,62.0349313595,22.3194028003,32.4006945305,54.7200973307,1.45168286178,0
471,896.515625,11.33542868,128.491943359,63.693994752,921,852,63.693994752,20.5917674407,36.3327152449,56.9244826857,1.76442917537,0
472,896.390625,11.3331885235,128.441162109,63.5993699005,921,852,63.5993699005,20.2568980125,41.6590942856,61.9159922981,2.05653867931,0
473,896.3125,11.3321652278,128.41796875,63.6647658468,921,852,63.6647658468,20.8956080675,45.1564365529,66.0520446204,2.16104917393,0
474,896.19140625,10.9899849817,120.779769897,59.7645189902,921,852,59.7645189902,17.8950301005,45.6818265004,63.5768566009,2.55276611685,0
475,896.3046875,10.15393904,103.102478027,51.0115117772,921,862,51.0115117772,16.1452793036,50.7081642244,66.8534435281,3.1407424592,0
476,896.26171875,10.3360460064,106.833847046,53.1917520123,921,862,53.1917520123,14.6171881636,60.8864506173,75.5036387809,4.16540102898,0
477,896.52734375,10.1845871207,103.725814819,51.4242572861,921,872,51.4242572861,11.0503498993,67.6141264422,78.6644763415,6.11873171967,0
478,896.69140625,10.3653232534,107.439926147,53.1852235141,921,872,53.1852235141,8.81258264073,70.4171161855,79.2296988262,7.99051981198,0
479,896.3203125,10.2575685424,105.217712402,51.5961937573,921,872,51.5961937573,12.251956763,67.1607753238,79.4127320867,5.48163665798,0
480,896.140625,10.1050995596,102.113037109,50.5196379486,921,872,50.5196379486,10.6365628878,65.1440256702,75.780588558,6.12453725485,0
481,896.0625,9.79975286678,96.03515625,47.4393140798,921,872,47.4393140798,10.4247350032,58.559366512,68.9841015152,5.61734821019,0
482,896.09375,9.79910510901,96.0224609375,47.1938228971,921,872,47.1938228971,11.8070083006,50.8134434623,62.6204517629,4.3036679715,0
483,896.1875,9.49485880622,90.15234375,43.9453330416,921,872,43.9453330416,7.24047330747,43.2685987438,50.5090720513,5.9759351228,0
484,896.1171875,9.21244156507,84.8690795898,41.9331390277,921,872,41.9331390277,8.68806190898,36.454867661,45.1429295699,4.19597236333,0
485,896.12890625,8.9265111846,79.6826019287,39.2413373476,921,872,39.2413373476,7.48492280313,30.1563305012,37.6412533043,4.02894342324,0
486,895.7734375,8.69151421983,75.5424194336,37.5312499106,921,872,37.5312499106,10.2413077323,29.3366953324,39.5780030647,2.86454582746,0
487,895.88671875,8.39403500162,70.4598236084,35.0244686161,921,872,35.0244686161,8.49600587011,24.5624113261,33.0584171962,2.89105394954,0
488,895.92578125,8.40377283291,70.6233978271,35.164089107,921,862,35.164089107,8.98916120413,25.8961859489,34.885347153,2.88082340063,0
489,896.05078125,8.8437698418,78.2122650146,38.9500934903,921,862,38.9500934903,8.68236497097,29.113331288,37.7956962589,3.35315681676,0
490,895.9453125,8.66819671427,75.1376342773,37.5103866531,921,862,37.5103866531,9.2409285261,26.7568011583,35.9977296844,2.89546673613,0
491,895.8671875,8.5721853013,73.4823608398,36.6946858344,921,862,36.6946858344,13.1239308338,27.2527712163,40.3767020501,2.07657077452,0
492,895.5703125,8.36957248922,70.0497436523,34.9573573138,921,862,34.9573573138,7.323365095,22.0610764523,29.3844415473,3.01242341002,0
493,895.53125,8.40938603214,70.7177734375,35.2992773428,921,862,35.2992773428,7.67313040661,22.0483649833,29.7214953899,2.87345109686,0
494,895.4609375,8.44735752298,71.3578491211,35.5154839595,921,862,35.5154839595,4.99347060413,23.137296365,28.1307669692,4.63351007733,0
495,895.38671875,8.39380231828,70.4559173584,35.1320538514,921,862,35.1320538514,5.66591447703,22.7799279529,28.4458424299,4.02052096713,0
496,895.27734375,8.19234317484,67.1144866943,33.4811460034,921,872,33.4811460034,6.64879369883,21.552826975,28.2016206739,3.24161463738,0
497,895.4140625,7.9333427536,62.9379272461,31.4387751962,921,872,31.4387751962,6.93434367735,19.9119514643,26.8462951417,2.87149763421,0
498,895.82421875,8.34722302339,69.6761322021,34.7349294651,921,872,34.7349294651,8.81393616281,21.7062063357,30.5201424985,2.4627142669,0
499,896.109375,7.95616346673,63.3005371094,31.6390527491,921,872,31.6390527491,8.25989170589,18.2517961999,26.5116879058,2.20968952739,0
500,896.1796875,8.19149100606,67.1005249023,33.5048961595,921,872,33.5048961595,9.00610766088,22.5293648835,31.5354725444,2.50156513023,0
501,896.13671875,8.23725693016,67.8524017334,33.8635569095,921,872,33.8635569095,11.0742888411,21.3778646046,32.4521534457,1.93040518549,0
502,896.36328125,8.64201556255,74.6844329834,36.7515129506,921,872,36.7515129506,10.6133887129,29.3814165726,39.9948052855,2.76833510647,0
503,896.875,9.18516126696,84.3671875,41.8039228945,921,872,41.8039228945,13.094939371,32.4161613588,45.5111007298,2.47547242797,0
504,897.3984375,9.22957190549,85.1849975586,42.1108533898,921,872,42.1108533898,13.5988383379,33.2710950966,46.8699334346,2.44661303192,0
505,897.5078125,9.3799954139,87.9843139648,43.3886311448,921,872,43.3886311448,13.0352714746,34.6950338849,47.7303053595,2.66162725897,0
506,897.328125,9.15543671729,83.8220214844,41.2137169914,921,872,41.2137169914,14.0094861172,36.9843277896,50.9938139069,2.63994892319,0
507,897.0703125,9.37515299354,87.8934936523,43.3081076371,921,872,43.3081076371,13.7413245438,38.5163752031,52.2576997469,2.80295942945,0
508,897.14453125,9.72827153033,94.6392669678,47.0171400387,921,862,47.0171400387,12.0772619545,39.8169079794,51.8941699339,3.29684891569,0
509,897.3046875,9.98401737916,99.6806030273,49.5151582619,921,862,49.5151582619,9.85364868974,44.6314897572,54.485138447,4.52943789276,0
510,897.45703125,10.0854798441,101.716903687,50.8267332296,921,862,50.8267332296,11.0931283915,42.4989137568,53.5920421483,3.83110266615,0
511,896.93359375,9.96593241799,99.31980896,49.6295074463,921,862,49.6295074463,9.94783848916,46.8647034535,56.8125419427,4.71104386189,0
512,896.78515625,10.0493282568,100.988998413,50.4180501922,921,862,50.4180501922,13.8440091776,48.0152026565,61.8592118341,3.46830185104,0
