,0,1,2,3,4,5,6,7,8,9,10,11,12
389,1060.33203125,316.085905905,99910.2999115,0.298100874621,2176,235,124911.419678,7,3923343.36004,30625.0661261,155536.485804,0.245174269935,0
390,1059.62890625,338.48268827,114570.530258,0.319435121365,2176,235,152855.845276,7,4579156.53962,31677.5597047,184533.40498,0.207238131113,0
391,1018.60546875,237.24921918,56287.1920013,0.232915713157,1833,-215,53864.3188045,11,900547.789588,35085.9024982,88950.2213027,0.651375591058,0
392,1016.12890625,163.643199261,26779.0966644,0.161045708133,1833,-215,11639.9012418,5,199159.390674,26830.6832513,38470.584493,2.30506107346,0
393,1030.2109375,90.8182123413,8247.94769287,0.0881549681094,1460,774,7841.97138888,6,116753.362918,4744.72275229,12586.6941412,0.605042089163,0
394,1019.99609375,93.1765586319,8681.87107849,0.0913499171251,1323,627,6662.1038616,12,107454.787696,6252.96865553,12915.0725171,0.938587687228,0
395,1014.3671875,84.5717494104,7152.38079834,0.083373900943,1323,627,5902.64571422,6,84371.2690487,4207.15225041,10109.7979646,0.712757033728,0
396,1013.8828125,39.1657377958,1533.95501709,0.0386294523518,1313,754,273.035417818,13,6055.03650284,661.216405533,934.251823351,2.4217239317,0
397,1020.9296875,43.1512028355,1862.02630615,0.0422665765957,1323,901,1664.2901669,9,25295.3234567,1218.79350139,2883.08366829,0.732320316274,0
398,1032.08203125,182.080095671,33153.1612396,0.176420178007,2205,441,30518.6145963,11,510497.937198,16590.039313,47108.6539093,0.543603945737,0
399,1045.48828125,299.353991727,89612.8123627,0.286329361214,2205,264,117139.922137,6,3119001.65647,30370.0109946,147509.933131,0.259262687226,0
400,1036.8984375,269.749937438,72765.0287476,0.260150780136,1715,264,119498.300563,6,3414372.87734,14540.6078435,134038.908406,0.12168045717,0
401,1011.72265625,162.71823457,26477.2238617,0.160832846398,1529,392,36789.9842259,7,566729.714806,10854.1693712,47644.1535971,0.295030552461,0
402,1014.1328125,124.774444693,15568.6620483,0.123035605549,1676,392,12486.860143,12,250458.02453,11279.0554778,23765.9156208,0.903273949461,0
403,1020.13671875,63.0303193053,3972.82115173,0.0617861490003,1676,764,780.116064296,18,19625.0048829,3267.68873,4047.80479429,4.18872124232,0
404,1005.515625,26.0622704951,679.241943359,0.0259193093047,1127,931,715.091780394,2,9204.1576833,236.459951982,951.551732376,0.33067077327,0
405,997.97265625,20.4947409979,420.034408569,0.02053637529,1049,931,315.909782165,1,4571.92423212,215.49809372,531.407875885,0.682150746469,0
406,998.9765625,12.9306834964,167.202575684,0.0129439308006,1039,970,46.7268088581,23,847.942211851,92.1203858035,138.847194662,1.97146751629,0
407,994.40234375,9.65246863537,93.1701507568,0.00970680398738,1019,970,21.6160716225,0,742.789076513,28.9252785515,50.541350174,1.33813761615,0
408,991.15234375,9.18028172944,84.2775726318,0.00926223076334,1009,960,13.497735419,21,546.470202332,27.5967732586,41.0945086776,2.04454839289,0
409,990.32421875,8.83885461766,78.1253509521,0.00892521302652,1009,960,9.81714239817,18,330.766190072,24.9276087056,34.7447511038,2.53919192516,0
410,991.05859375,8.60643860853,74.0707855225,0.00868408655433,1009,970,14.4638917025,6,290.433380869,21.8194231155,36.283314818,1.50854441974,0
411,990.31640625,8.59764027713,73.919418335,0.00868171043403,1009,970,18.9646437797,25,463.151429492,27.4517151931,46.4163589729,1.44752073975,0
412,988.88671875,8.72490034948,76.1238861084,0.00882295229985,1009,970,12.795356257,25,450.569251211,23.2326903312,36.0280465883,1.81571265892,0
413,988.5,17.4638018484,304.984375,0.0176669720267,1068,911,120.798930303,27,1818.56817282,252.140798474,372.939728776,2.08727674858,0
414,984.015625,18.1639600132,329.929443359,0.0184590158445,1068,911,138.100220824,0,3355.41187096,258.563327189,396.663548012,1.87228757236,0
415,979.9609375,10.4019997655,108.201599121,0.010614708574,1000,950,29.9756578769,9,483.500174307,37.4145455138,67.3902033907,1.24816428275,0
416,979.4453125,10.6439599904,113.293884277,0.0108673346583,1009,950,23.8554160633,7,493.84219002,26.1076282657,49.963044329,1.09441093781,0
417,979.09375,9.7170416505,94.4208984375,0.009924526278,1009,950,12.8933375673,7,209.043874663,20.6864930053,33.5798305727,1.60443274655,0
418,978.984375,8.95647842957,80.2185058594,0.00914874502422,1000,950,11.3846169059,20,251.16832039,16.3158601509,27.7004770568,1.43314968662,0
419,979.76171875,9.5456274438,91.1190032959,0.00974280507304,1009,950,18.0723537506,8,244.185039836,15.4082339416,33.4805876922,0.852585897456,0
420,979.484375,9.86509342882,97.3200683594,0.0100717210816,1009,950,18.7057421058,6,460.902473039,20.2590485828,38.9647906886,1.08303901916,0
421,978.74609375,9.90945257652,98.1972503662,0.0101246407417,1009,950,18.2185281417,6,350.108886448,19.417273777,37.6358019186,1.06579816031,0
422,978.90625,10.0182938137,100.366210938,0.0102341708552,1000,950,17.5471810638,1,440.603296347,27.5128656228,45.0600466865,1.56793649777,0
423,978.4375,9.9559577013,99.12109375,0.0101753639873,1000,960,10.965181537,20,496.826616747,36.6738707094,47.6390522464,3.34457487873,0
424,979.140625,9.76499998,95.3552246094,0.00997303117721,1000,950,21.202150634,28,349.564605832,29.4295690129,50.631719647,1.38804640722,0
425,980.078125,9.26991890387,85.9313964844,0.00945834690869,1000,950,16.270685802,27,248.458525972,26.0474454221,42.3181312241,1.60088183984,0
426,979.375,9.375,87.890625,0.00957243139757,1000,950,10.3319370278,29,299.305237774,31.0785482361,41.410485264,3.0080079033,0
427,978.0859375,9.59372137109,92.0394897461,0.00980866916011,1000,950,13.3714838416,22,386.327356312,32.108932372,45.4804162136,2.40129911927,0
428,977.8125,9.47344149452,89.74609375,0.00968840293463,1000,950,14.482560321,21,337.224541787,23.2122421684,37.6948024894,1.60277199984,0
429,978.9453125,9.56377327614,91.4657592773,0.0097694663369,1000,950,10.0720358594,18,248.554182503,19.2279403859,29.2999762454,1.90904208983,0
430,979.0625,9.59634533299,92.08984375,0.00980156561301,1000,950,11.4371596583,0,205.74762663,15.3112093825,26.7483690408,1.3387248093,0
431,978.28125,8.84849695923,78.2958984375,0.0090449417887,1000,950,12.8863351794,1,311.365544556,17.4857163745,30.3720515539,1.35691925835,0
432,978.1640625,8.66861918047,75.1449584961,0.00886213214409,1000,960,15.1055461257,1,347.750696357,22.7523338735,37.8578799992,1.5062238521,0
433,978.125,9.9018621986,98.046875,0.010123309596,1000,950,11.6373288072,14,410.370795304,31.153296492,42.7906252991,2.67701437402,0
434,978.4765625,10.1369257265,102.757263184,0.0103599065271,1000,950,19.6816241101,13,290.398943779,35.5953242876,55.2769483976,1.80855624965,0
435,978.203125,9.99481066526,99.8962402344,0.0102175206865,1000,950,18.3878790973,9,377.758310743,34.8729839567,53.2608630541,1.89652018986,0
436,977.6953125,10.0662326879,101.329040527,0.0102958790527,1000,950,11.4084093268,25,767.874578452,35.6550497983,47.0634591251,3.12533051513,0
437,977.53515625,9.89903790972,97.9909515381,0.0101265287969,1009,950,15.9588934912,19,539.031703311,32.4453149025,48.4042083937,2.03305541956,0
438,977.33984375,10.0641368222,101.286849976,0.0102974793124,1009,950,14.482995799,19,283.686654742,32.9471870404,47.4301828394,2.27488756453,0
439,977.6171875,10.5413035053,111.11907959,0.0107826495279,1000,950,21.7219164175,7,475.877069734,30.5669563978,52.2888728153,1.40719427376,0
440,977.61328125,11.2122134237,125.713729858,0.0114689659385,1009,950,22.2781316359,7,622.625468567,39.3245988185,61.6027304544,1.7651659242,0
441,977.84765625,10.835246773,117.402572632,0.0110807104806,1009,950,13.5724439158,29,474.738159762,39.7107700305,53.2832139463,2.92583784298,0
442,978.7109375,9.93624390155,98.7289428711,0.0101523785224,1000,950,16.4702213321,1,392.033998389,33.6591175017,50.1293388337,2.04363480144,0
443,979.4921875,9.68931119661,93.8827514648,0.00989217813094,1000,950,20.9120016229,28,451.955463193,31.6314509184,52.5434525413,1.51259795637,0
444,979.13671875,9.42698396802,88.8680267334,0.0096278525639,1009,950,14.252431487,28,433.710666612,24.871622444,39.124053931,1.74507924958,0
445,978.4375,9.92884843524,98.58203125,0.0101476572957,1009,941,21.3439472996,8,369.181576222,21.0372084898,42.3811557895,0.985628768404,0
446,977.93359375,10.2179130188,104.40574646,0.0104484732748,1000,941,27.9342037641,9,395.319048751,21.9774181892,49.9116219533,0.786756564634,0
447,977.8125,9.63696496569,92.87109375,0.00985563690963,1000,950,17.8714847467,26,339.333908065,25.2738984037,43.1453831504,1.41420249978,0
448,977.96875,9.94982529683,98.9990234375,0.0101739705863,1000,950,14.1886153938,26,359.174208845,34.9061897327,49.0948051265,2.46015476238,0
449,978.0234375,11.2471974591,126.499450684,0.0114999263083,1000,941,21.7522271948,14,751.433075618,41.2906410343,63.0428682291,1.89822589956,0
450,978.921875,10.7140455237,114.790771484,0.0109447401242,1000,941,24.112605108,13,665.471658416,34.3545482534,58.4671533615,1.42475473303,0
451,978.75,8.92678553568,79.6875,0.00912059824846,1000,950,10.7012982594,13,477.753604375,25.6803936431,36.3816919025,2.39974562157,0
452,977.96875,9.17361833943,84.1552734375,0.00938027757986,1000,950,11.9168425736,19,267.114729364,34.9112797101,46.8281222837,2.92957463308,0
453,977.3828125,9.25896617284,85.7284545898,0.00947322385295,1000,950,12.5066978906,21,316.779052121,38.1118679183,50.6185658089,3.04731658602,0
454,977.421875,9.37467447352,87.8845214844,0.00959122638166,1000,960,20.3775747947,6,401.743882072,18.1146354688,38.4922102635,0.888949526689,0
455,978.75,9.96086090657,99.21875,0.0101771248088,1000,950,17.2684412603,8,391.306223842,23.4459711533,40.7144124136,1.35773523504,0
456,978.8671875,10.2643733778,105.35736084,0.0104859714463,1000,950,14.9695759995,10,310.844885889,29.606422703,44.5759987024,1.97777296458,0
457,977.9296875,9.47915772378,89.8544311523,0.00969308718709,1000,950,12.3485076424,15,346.046118234,23.0275974617,35.3761051041,1.86480813135,0
458,977.8515625,8.99617092482,80.9310913086,0.00919993511267,1000,960,12.3611095645,15,323.283863161,19.8152083167,32.1763178812,1.60302828912,0
459,978.1640625,9.15088566731,83.7387084961,0.00935516445362,1000,950,10.692222463,14,263.471895167,19.9432885921,30.6355110551,1.86521452029,0
460,978.6328125,9.10474729687,82.8964233398,0.009303537732,1000,950,6.45874646554,14,350.037881999,29.0409397861,35.4996862516,4.49637401639,0
461,978.75,10.4208325003,108.59375,0.0106470830144,1000,950,12.7503847565,14,518.956564343,42.8207408912,55.5711256477,3.35838813566,0
462,979.33203125,10.9199461537,119.245223999,0.0111504023204,1009,950,18.113239252,30,739.373770789,39.8860028837,57.9992421357,2.20203588816,0
463,978.55078125,10.0201632354,100.403671265,0.0102397989225,1009,950,15.5509055091,0,352.161020997,25.7679187589,41.318824268,1.65700439398,0
464,977.1875,9.26497942523,85.83984375,0.00948127091805,1000,950,9.92378548028,22,297.027132308,22.9817921607,32.905577641,2.31582919707,0
465,977.5,9.22801441265,85.15625,0.00944042395156,1000,950,12.1419317002,29,323.403903375,25.8460202471,37.9879519472,2.12865801631,0
466,977.578125,9.33291334388,87.1032714844,0.00954697441075,1000,950,18.2147272817,1,465.213930531,19.1716572528,37.3863845345,1.05253605812,0
467,976.5234375,9.92272080548,98.4603881836,0.0101612725557,1000,950,19.8119229115,31,265.151909612,23.5171081021,43.3290310137,1.1870179491,0
468,976.63671875,10.54106828,111.114120483,0.010793233633,1009,950,18.6472892361,30,402.512426865,33.0190286231,51.6663178593,1.77071467091,0
469,976.98828125,10.5176497575,110.620956421,0.0107653796461,1009,950,12.8938498407,22,344.446949211,31.0300452423,43.923895083,2.40657721515,0
470,977.4609375,10.6157329762,112.693786621,0.0108605188902,1000,950,14.3335858314,6,299.880918383,30.5399568095,44.8735426409,2.13065712717,0
471,977.578125,9.86202420826,97.2595214844,0.0100882210394,1000,950,9.75283917488,14,370.444296101,26.98404092,36.7368800949,2.7667882589,0
472,976.4453125,9.11412759277,83.0673217773,0.00933398673341,1000,950,6.66127714997,31,220.787224796,22.3725805691,29.0338577191,3.35860227182,0
473,976.875,9.9018621986,98.046875,0.0101362632871,1000,950,13.5533014116,1,325.411082379,19.7704083109,33.3237097225,1.45871531301,0
474,977.76953125,10.1871936963,103.778915405,0.0104188086974,1009,950,23.2333143972,21,540.033407698,34.4027308864,57.6360452836,1.48075002551,0
475,978.08203125,10.0970442271,101.950302124,0.0103233102179,1009,950,23.24975748,20,528.483040453,34.7893346632,58.0390921432,1.49633107756,0
476,978.1640625,9.81013294997,96.2387084961,0.0100291283702,1000,950,17.92894522,8,262.868652733,18.6533592181,36.582304438,1.04040471925,0
477,977.6171875,9.77210722362,95.4940795898,0.00999584228731,1000,950,14.9847071829,12,321.973897343,25.4316508983,40.4163580812,1.69717369768,0
478,977.265625,10.0556920875,101.116943359,0.0102896201711,1000,950,16.9537073011,29,428.147962904,35.8817725901,52.8354798912,2.11645582602,0
479,977.8125,9.83754764919,96.77734375,0.0100607710059,1000,950,21.0896584592,7,365.695821327,28.3313054572,49.4209639164,1.34337431363,0
480,977.8125,10.1886502418,103.80859375,0.0104198404518,1000,950,20.5058013397,5,428.46300169,36.1965818319,56.7023831715,1.7651873844,0
481,977.578125,9.82233533761,96.4782714844,0.010047621859,1000,950,14.5913200316,27,581.718388014,38.4484272196,53.0397472512,2.63502048727,0
482,976.9921875,9.13953986614,83.5311889648,0.00935477272293,1000,960,7.81909866915,13,392.29300071,24.7114634866,32.5305621558,3.16039796046,0
483,976.4453125,9.49202674761,90.0985717773,0.00972100190978,1000,950,10.6520924416,13,307.54595085,22.8124631113,33.4645555529,2.14159454928,0
484,977.1484375,9.39962586003,88.3529663086,0.00961944521355,1000,950,16.1916623196,7,286.293580807,17.7932560813,33.9849184009,1.09891472105,0
485,977.4609375,9.36449606872,87.6937866211,0.00958042997879,1000,950,12.076249481,27,239.157692513,19.6642668725,31.7405163535,1.62834221862,0
486,977.3828125,9.54972274937,91.1972045898,0.00977070870005,1000,950,12.1610800396,27,275.076735588,24.8872726253,37.0483526648,2.0464689439,0
487,977.578125,9.33291334388,87.1032714844,0.00954697441075,1000,950,12.2314507124,7,264.83311507,18.7645111711,30.9959618835,1.53411983682,0
488,977.0703125,9.581625966,91.8075561523,0.00980648561666,1000,950,9.53244198013,30,225.939005115,21.6019142365,31.1343562167,2.26614694132,0
489,977.1484375,9.88574561217,97.7279663086,0.0101169333469,1000,950,12.6695698725,30,370.09607416,29.8302416808,42.4998115533,2.35447943229,0
490,978.32421875,9.86274751031,97.2737884521,0.0100812668452,1000,941,15.9906822011,16,356.668981626,25.9849149534,41.9755971545,1.6250035256,0
491,977.54296875,9.89703383275,97.9512786865,0.0101243977494,1000,941,16.9611512227,0,431.14612452,20.5796891619,37.5408403845,1.21334270839,0
492,976.2109375,9.72766058059,94.6273803711,0.00996471173074,1000,950,16.007409053,7,595.983990381,13.8324694449,29.8398784979,0.864129191621,0
493,976.71875,9.69127950466,93.9208984375,0.00992228264755,1000,950,12.7926577419,30,381.98231698,21.2879886754,34.0806464173,1.66407865394,0
494,979.859375,11.0610764444,122.347412109,0.0112884325309,1019,950,52.9414490806,0,1415.13594232,28.36411603,81.3055651106,0.535763877312,0
495,989.67578125,15.609503546,243.656600952,0.015772340641,1029,950,138.654600836,0,8117.82876591,92.5000645743,231.154665411,0.667125822125,0
496,1005.73046875,33.6202600251,1130.32188416,0.0334286979163,1225,823,384.273001393,0,9254.78681686,708.353720451,1092.62672184,1.84336062612,0
497,1025.1015625,32.8203775886,1077.17718506,0.032016708187,1225,823,335.080657886,0,16667.0569585,635.027494342,970.108152228,1.89514816626,0
498,1035.70703125,9.03703909262,81.6680755615,0.0087254781709,1058,1009,28.8714107986,1,399.508334406,42.4420990109,71.3135098096,1.47003897063,0
499,1029.875,293.291597114,86019.9609375,0.284783684538,1862,-2856,34904.3539923,9,562551.644957,34057.5247438,68961.878736,0.975738578382,0
500,1019.30078125,418.860469756,175444.093124,0.410929214871,4676,-2856,72398.1249163,7,1167941.17078,67823.7141754,140221.839092,0.936815894801,0
501,1012.578125,331.906816021,110162.134521,0.327783909041,4676,-88,74244.6876485,6,1507754.34257,34820.3781441,109065.065793,0.468994876899,0
502,1012.75,195.869116855,38364.7109375,0.193403225727,1882,382,55596.6119821,6,985277.642581,9280.7470121,64877.3589942,0.16693008227,0
503,1005.2265625,240.22343814,57707.3002319,0.238974423381,2137,411,86808.1214715,6,2555480.176,13204.4384315,100012.559903,0.152110634439,0
504,1000.35546875,280.670198562,78775.7603607,0.280570464529,2480,274,96162.2926853,6,3199032.76529,20412.9058768,116575.198562,0.212275573999,0
505,1006.89453125,339.295594718,115121.500595,0.336972328469,2686,-137,90754.8849302,10,1589864.13346,61499.296309,152254.181239,0.677641719851,0
506,1006.7109375,310.035510878,96122.0180054,0.307968751832,2686,-137,69788.7822561,7,2251188.02166,57814.6516733,127603.433929,0.828423276697,0
507,1023.25,244.568896862,59813.9453125,0.239011870865,1686,313,75530.3250571,7,2184559.86581,21599.3586137,97129.6836707,0.28596935863,0
508,1034.265625,282.938044907,80053.9372559,0.273564196729,1686,303,112350.426383,7,3959245.3613,19569.910309,131920.336692,0.174186346585,0
509,1014.328125,227.451595447,51734.2282715,0.224238675672,1872,303,63746.7291159,7,1049807.58063,23270.1630866,87016.8922025,0.365040895578,0
510,1017.140625,147.740309241,21827.1989746,0.145250622785,1872,421,11390.9687256,18,151737.489569,19184.9250913,30575.8938169,1.68422243563,0
511,1034.859375,108.092931254,11684.0817871,0.10445180656,1549,637,10507.842883,10,139006.135863,6147.78302592,16655.6259089,0.5850661353,0
512,1029.58984375,129.736751696,16831.6247406,0.12600818907,1911,519,19170.0721784,8,212638.193108,4175.6179904,23345.6901687,0.217819627988,0
513,1013.59375,188.193921656,35416.9521484,0.185669970495,1960,519,45656.6426016,6,1079757.21174,7821.50909245,53478.1516941,0.171311525482,0
514,1002.0234375,210.66811372,44381.0541382,0.210242700755,1960,539,58958.5525262,6,1391883.90305,7102.33924859,66060.8917748,0.120463256716,0
515,1002.31640625,239.324189868,57276.0678558,0.238771099002,1921,235,71036.0643371,10,1766113.12761,17833.1244954,88869.1888326,0.251043250521,0
516,1018.7890625,287.547473046,82683.5492554,0.282244366013,2676,235,68748.7367039,14,1444357.95996,42990.5912667,111739.327971,0.625329181711,0
517,1003.9375,340.17798076,115721.058594,0.338843783363,2950,215,121377.041528,7,2261476.83945,47429.4440636,168806.485591,0.390761246663,0
518,1011.62890625,331.359909514,109799.389633,0.327550851371,2950,215,142389.319839,6,2706662.36388,33114.3918693,175503.711708,0.232562329161,0
519,1038.4453125,297.476398974,88492.2079468,0.286463230556,2049,235,110299.064938,9,2047240.03689,37321.9410167,147621.005955,0.338370420798,0
520,1037.6015625,305.843910349,93540.4974976,0.294760456617,2049,215,117378.687483,13,1563421.54911,43262.7757803,160641.463264,0.368574369912,0
521,1030.5703125,367.185987946,134825.549744,0.356293969943,2284,-509,115066.103218,13,2154263.73193,89437.5210317,204503.624249,0.777270790708,0
522,1011.49609375,343.70336045,118131.999985,0.339797022029,2313,-509,71719.7819174,9,1233367.33631,86902.7366439,158622.518561,1.21169828352,0
523,1002.55859375,280.052109556,78429.1840668,0.279337398634,2794,215,79168.2562592,7,1565276.19119,27829.5033483,106997.759607,0.351523510347,0
524,1001.8984375,290.858289159,84598.5443726,0.290307159162,2794,215,87779.0734015,6,2282390.25324,30309.0540978,118088.127499,0.345287924824,0
525,1005.3828125,261.587017103,68427.7675171,0.260186482056,1862,323,77684.909887,7,1001292.98746,33305.7703895,110990.680276,0.428728956987,0
526,984.30078125,265.563138678,70523.7806244,0.269798768564,1941,323,91734.4980314,9,1499207.3807,25243.1570108,116977.655042,0.275176270133,0
527,992.0,236.51403896,55938.890625,0.238421410242,1941,323,79466.5307112,5,1608239.58787,19717.3327327,99183.8634438,0.248121222308,0
528,1004.640625,176.128603333,31021.2849121,0.175315032013,1813,372,34121.9924757,7,592780.291778,10561.7756246,44683.7681002,0.309529862071,0
529,1005.61328125,225.665653495,50924.9871674,0.224405999506,2009,343,50166.27375,11,999053.311304,18677.0705661,68843.3443161,0.372303325918,0
530,1000.96484375,234.784265034,55123.6511078,0.234557953259,2009,166,54536.0023404,10,823009.028366,30265.4699428,84801.4722833,0.554963118747,0
531,996.84375,140.51028307,19743.1396484,0.140955172834,1362,166,18198.7736631,8,269129.352041,13564.4134881,31763.1871512,0.745347666786,0
532,1021.66015625,81.4593800613,6635.63059998,0.0797323645862,1637,588,5553.66614885,8,60492.7515195,3694.39401742,9248.06016627,0.665217158972,0
533,1025.66015625,131.078063477,17181.458725,0.127798728145,1637,509,22349.6598972,8,381782.851041,5700.5983303,28050.2582275,0.255064209321,0
534,955.4609375,134.56709539,18108.3031616,0.140839975878,1343,509,24923.1948478,0,605144.406861,3740.95264065,28664.1474885,0.150099241429,0
535,891.4609375,71.6337693523,5131.39691162,0.0803554775526,1058,637,3981.1071366,0,348652.132028,1881.04625562,5862.15339222,0.47249325152,0
536,931.2421875,70.0622765489,4908.72259521,0.0752352905499,1078,774,6540.23228752,0,185560.489902,920.849170403,7461.08145792,0.140797624598,0
537,983.5078125,41.555496796,1726.85931396,0.0422523301471,1078,784,2241.31954553,0,38760.5801063,444.634059474,2685.953605,0.198380485443,0
538,996.9609375,10.5463281108,111.225036621,0.0105784767629,1019,960,23.4415753803,5,410.221583309,25.8508041111,49.2923794915,1.10277588821,0
539,996.234375,9.51436773303,90.5231933594,0.00955033069706,1019,960,16.0388201893,2,212.617454044,14.1663250912,30.2051452805,0.883252316817,0
540,997.61328125,9.184037367,84.3465423584,0.00920600952254,1019,970,8.62505981506,27,221.872069556,18.0653591684,26.6904189835,2.09451987068,0
541,997.66796875,9.43828170267,89.081161499,0.0094603435194,1019,970,9.18702916113,3,164.074466836,19.4721878193,28.6592169804,2.11953042467,0
542,997.02734375,9.51331480449,90.5031585693,0.00954167893602,1019,970,12.9173295238,30,291.302524627,23.9396923277,36.8570218515,1.85330042742,0
543,997.4765625,9.64726713549,93.0697631836,0.00967167299783,1019,970,17.1883230602,27,327.245622388,23.2322925543,40.4206156146,1.35163229554,0
544,997.46484375,9.63669816577,92.8659515381,0.00966119079399,1019,970,17.2814389787,9,332.904314469,21.3109677148,38.5924066935,1.23317090325,0
545,996.578125,9.66397092216,93.3923339844,0.00969715336885,1019,970,18.8085082388,6,223.550593109,22.5448902196,41.3533984584,1.19865381844,0
546,996.26953125,9.67083290908,93.5250091553,0.00970704473612,1019,970,12.4869134893,30,346.617458084,24.3849981636,36.8719116529,1.95284432653,0
547,996.984375,12.6608305754,160.296630859,0.0126991263784,1058,950,29.4445474159,30,739.059137835,71.8371677558,101.281715172,2.43974433504,0
548,990.3515625,16.1816301345,261.845153809,0.0163392786432,1058,941,100.915099049,0,5204.75202104,165.899516669,266.814615718,1.6439513832,0
549,983.99609375,12.3745258896,153.128890991,0.0125757876156,1029,941,28.3095048321,21,984.917285517,102.548153392,130.857658225,3.62239304434,0
550,984.59375,9.99252650422,99.8505859375,0.0101488827288,1009,960,13.676726872,15,400.220975433,23.5127489921,37.1894758641,1.71917953851,0
551,984.87890625,9.42636886896,88.8564300537,0.0095710942829,1009,960,10.3953001746,11,178.306132253,14.8808467377,25.2761469123,1.43149755061,0
552,985.69921875,9.40118007963,88.3821868896,0.00953757485123,1009,960,18.6708577937,28,335.455028319,24.4624506445,43.1333084381,1.31019425646,0
553,986.44140625,9.35813505846,87.5746917725,0.00948676221332,1009,950,19.004657559,10,514.795964633,28.6094990872,47.6141566463,1.50539408555,0
554,985.453125,9.87251501566,97.4665527344,0.010018249235,1009,950,17.1064390305,14,277.774495343,21.9718243613,39.0782633918,1.28441835979,0
555,984.89453125,10.1269582103,102.555282593,0.0102822768215,1009,960,17.2417741054,28,339.220912129,31.7870455686,49.0288196739,1.84360642787,0
556,985.21484375,9.94971411213,98.9968109131,0.0100990298464,1009,960,11.636700472,28,387.051896155,41.0351032064,52.6718036783,3.52635210515,0
557,985.375,9.99374804565,99.875,0.0101420759058,1009,950,7.3606973677,16,392.929864428,30.0844799391,37.4451773068,4.08717794472,0
558,986.828125,10.9858640527,120.689208984,0.0111324999505,1019,950,10.4256533652,19,487.619661052,43.7739244734,54.1995778386,4.19867445617,0
559,986.828125,10.7340793264,115.220458984,0.0108773544799,1019,950,12.5930189544,17,749.33391163,50.1509134517,62.7439324061,3.98243770087,0
560,986.11328125,9.48636250669,89.9910736084,0.00961995207556,1009,950,14.4109570036,25,396.569241486,31.5450270327,45.9559840363,2.18896128999,0
561,986.3046875,9.53411521995,90.8993530273,0.00966650097154,1009,960,13.9051361538,25,629.888581316,30.1237183937,44.0288545475,2.16637349398,0
562,985.48828125,9.41532262702,88.6483001709,0.00955396711068,1009,960,13.2143037131,25,255.634970942,19.5881624748,32.8024661878,1.48234541147,0
563,986.0,9.50904174983,90.421875,0.00964405856981,1009,960,12.6270381464,0,273.846378755,15.698367723,28.3254058694,1.24323436272,0
564,987.23828125,9.63685650489,92.8690032959,0.00976142911789,1009,960,9.44938917217,27,338.769132026,26.8289787845,36.2783679567,2.83922889572,0
565,986.2578125,9.96144606545,99.2304077148,0.0101002455334,1009,950,11.6087859628,27,447.830122162,27.8748458352,39.4836317979,2.40118526818,0
566,986.15234375,9.68549547684,93.8088226318,0.00982150023596,1009,950,10.07632846,15,238.190312515,19.8603168558,29.9366453158,1.97098744197,0
567,987.01953125,9.43913527715,89.0972747803,0.00956327101774,1009,960,11.8544626067,31,200.095675415,18.3795270815,30.2339896883,1.55043106476,0
568,986.59375,10.1264948742,102.545898438,0.0102640979372,1009,960,18.1076720664,4,315.297687166,25.2976691963,43.4053412627,1.39706910439,0
569,985.9296875,10.3984551089,108.127868652,0.0105468526212,1009,960,17.8417594475,22,294.116587834,26.0585912781,43.9003507256,1.46053932375,0
570,985.86328125,12.2519473649,150.110214233,0.0124276333219,1039,950,17.3710322087,24,522.134561968,69.5890633371,86.9600955458,4.0060407753,0
571,985.85546875,12.5208657635,156.772079468,0.0127005085029,1039,950,14.2747683646,20,832.316486824,76.2796856188,90.5544539834,5.34367239246,0
572,985.4375,10.5990491908,112.33984375,0.0107556787628,1009,950,9.56826168265,22,692.400473343,40.4236621483,49.9919238309,4.22476553098,0
573,985.40625,10.0513816681,101.030273438,0.0102002414416,1009,960,9.34071604023,23,396.561645065,36.4931582935,45.8338743337,3.90689087821,0
574,985.53515625,9.95295252868,99.0612640381,0.0100990334698,1019,960,10.7565640493,14,342.311721674,23.9961253841,34.7526894334,2.23083554135,0
575,985.4140625,9.21532974158,84.9223022461,0.00935173354255,1019,960,11.2316166529,18,206.511689559,16.2455117998,27.4771284526,1.44640903459,0
576,984.984375,9.64282794928,92.9841308594,0.00978982834045,1009,960,13.300630188,30,386.254842382,28.8316400253,42.1322702133,2.16768977243,0
577,984.95703125,10.0682296079,101.369247437,0.0102219988166,1009,960,10.1077815041,12,367.433574647,35.8425302066,45.9503117106,3.54603333997,0
578,985.76953125,10.0197855718,100.396102905,0.0101644301778,1009,960,15.6900894397,13,314.817798474,21.2867797601,36.9768691998,1.3567022573,0
579,985.83984375,10.4160396133,108.493881226,0.0105656508806,1009,960,17.0967225465,6,409.7755209,32.7048009891,49.8015235356,1.9129281007,0
580,985.8046875,9.60920668044,92.3368530273,0.00974757657605,1009,960,12.7564237707,15,520.326600125,35.2009853588,47.9574091295,2.75947130573,0
581,985.84765625,9.07199041731,82.3010101318,0.0092022234468,1009,960,7.62662821279,15,193.100998454,21.5308046716,29.1574328844,2.82310925232,0
582,985.890625,9.2065995139,84.7614746094,0.0093383579075,1009,970,13.3084043611,1,246.273105603,15.2215901214,28.5299944824,1.14375771192,0
583,985.69140625,9.90790031477,98.1664886475,0.0100517263841,1009,960,11.6683365973,16,271.080536042,28.7586457247,40.4269823219,2.46467399059,0
